pokemonKey,pokemonName,moveName,naturalSource,level,versionGroup,learnMethod,formerLearnMethod,naturalizedRareTm
raichu-alola,Alolan Raichu,Volt Tackle,naturalized-rare-tm,,showdown-gen-9,event,event,yes
raichu-alola,Alolan Raichu,Double Slap,naturalized-rare-tm,,showdown-gen-7,virtual-console,virtual-console,yes
raticate-alola,Alolan Raticate,Scary Face,level-up,0,,,,no
raticate-alola,Alolan Raticate,Swords Dance,level-up,1,,,,no
raticate-alola,Alolan Raticate,Tackle,level-up,1,,,,no
raticate-alola,Alolan Raticate,Tail Whip,level-up,1,,,,no
raticate-alola,Alolan Raticate,Quick Attack,level-up,1,,,,no
raticate-alola,Alolan Raticate,Focus Energy,level-up,1,,,,no
raticate-alola,Alolan Raticate,Bite,level-up,10,,,,no
raticate-alola,Alolan Raticate,Pursuit,level-up,13,,,,no
raticate-alola,Alolan Raticate,Hyper Fang,level-up,16,,,,no
raticate-alola,Alolan Raticate,Assurance,level-up,19,,,,no
raticate-alola,Alolan Raticate,Crunch,level-up,24,,,,no
raticate-alola,Alolan Raticate,Sucker Punch,level-up,29,,,,no
raticate-alola,Alolan Raticate,Super Fang,level-up,34,,,,no
raticate-alola,Alolan Raticate,Double-Edge,level-up,39,,,,no
raticate-alola,Alolan Raticate,Endeavor,level-up,44,,,,no
rattata-alola,Alolan Rattata,Tackle,level-up,1,,,,no
rattata-alola,Alolan Rattata,Tail Whip,level-up,1,,,,no
rattata-alola,Alolan Rattata,Quick Attack,level-up,4,,,,no
rattata-alola,Alolan Rattata,Focus Energy,level-up,7,,,,no
rattata-alola,Alolan Rattata,Bite,level-up,10,,,,no
rattata-alola,Alolan Rattata,Pursuit,level-up,13,,,,no
rattata-alola,Alolan Rattata,Hyper Fang,level-up,16,,,,no
rattata-alola,Alolan Rattata,Assurance,level-up,19,,,,no
rattata-alola,Alolan Rattata,Crunch,level-up,22,,,,no
rattata-alola,Alolan Rattata,Sucker Punch,level-up,25,,,,no
rattata-alola,Alolan Rattata,Super Fang,level-up,28,,,,no
rattata-alola,Alolan Rattata,Double-Edge,level-up,31,,,,no
rattata-alola,Alolan Rattata,Endeavor,level-up,34,,,,no
rattata-alola,Alolan Rattata,Fury Swipes,naturalized-rare-tm,,ultra-sun-ultra-moon,egg,egg,yes
sandshrew-alola,Alolan Sandshrew,Scratch,level-up,1,,,,no
sandshrew-alola,Alolan Sandshrew,Defense Curl,level-up,1,,,,no
sandshrew-alola,Alolan Sandshrew,Bide,level-up,3,,,,no
sandshrew-alola,Alolan Sandshrew,Powder Snow,level-up,5,,,,no
sandshrew-alola,Alolan Sandshrew,Ice Ball,level-up,7,,,,no
sandshrew-alola,Alolan Sandshrew,Rapid Spin,level-up,9,,,,no
sandshrew-alola,Alolan Sandshrew,Fury Cutter,level-up,11,,,,no
sandshrew-alola,Alolan Sandshrew,Metal Claw,level-up,14,,,,no
sandshrew-alola,Alolan Sandshrew,Swift,level-up,17,,,,no
sandshrew-alola,Alolan Sandshrew,Fury Swipes,level-up,20,,,,no
sandshrew-alola,Alolan Sandshrew,Iron Defense,level-up,23,,,,no
sandshrew-alola,Alolan Sandshrew,Slash,level-up,26,,,,no
sandshrew-alola,Alolan Sandshrew,Iron Head,level-up,30,,,,no
sandshrew-alola,Alolan Sandshrew,Gyro Ball,level-up,34,,,,no
sandshrew-alola,Alolan Sandshrew,Swords Dance,level-up,38,,,,no
sandshrew-alola,Alolan Sandshrew,Blizzard,level-up,46,,,,no
sandshrew-alola,Alolan Sandshrew,Mist,level-up,3,,,,no
sandshrew-alola,Alolan Sandshrew,Rollout,level-up,9,,,,no
sandshrew-alola,Alolan Sandshrew,Snowscape,level-up,42,,,,no
sandshrew-alola,Alolan Sandshrew,Ice Shard,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
sandslash-alola,Alolan Sandslash,Icicle Spear,level-up,0,,,,no
sandslash-alola,Alolan Sandslash,Metal Burst,reminder,1,,,,no
sandslash-alola,Alolan Sandslash,Icicle Crash,level-up,1,,,,no
sandslash-alola,Alolan Sandslash,Slash,level-up,1,,,,no
sandslash-alola,Alolan Sandslash,Defense Curl,reminder,1,,,,no
sandslash-alola,Alolan Sandslash,Ice Ball,level-up,1,,,,no
sandslash-alola,Alolan Sandslash,Metal Claw,level-up,1,,,,no
sandslash-alola,Alolan Sandslash,Scratch,reminder,1,,,,no
sandslash-alola,Alolan Sandslash,Rollout,reminder,1,,,,no
sandslash-alola,Alolan Sandslash,Fury Cutter,reminder,1,,,,no
sandslash-alola,Alolan Sandslash,Rapid Spin,reminder,1,,,,no
sandslash-alola,Alolan Sandslash,Swift,reminder,1,,,,no
sandslash-alola,Alolan Sandslash,Fury Swipes,reminder,1,,,,no
sandslash-alola,Alolan Sandslash,Iron Defense,reminder,1,,,,no
sandslash-alola,Alolan Sandslash,Iron Head,reminder,1,,,,no
sandslash-alola,Alolan Sandslash,Gyro Ball,reminder,1,,,,no
sandslash-alola,Alolan Sandslash,Swords Dance,level-up,1,,,,no
sandslash-alola,Alolan Sandslash,Blizzard,reminder,1,,,,no
sandslash-alola,Alolan Sandslash,Mist,reminder,1,,,,no
sandslash-alola,Alolan Sandslash,Powder Snow,reminder,1,,,,no
sandslash-alola,Alolan Sandslash,Snowscape,reminder,0,,,,no
sandslash-alola,Alolan Sandslash,Ice Shard,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
vulpix-alola,Alolan Vulpix,Powder Snow,level-up,1,,,,no
vulpix-alola,Alolan Vulpix,Tail Whip,level-up,4,,,,no
vulpix-alola,Alolan Vulpix,Roar,level-up,7,,,,no
vulpix-alola,Alolan Vulpix,Baby-Doll Eyes,level-up,9,,,,no
vulpix-alola,Alolan Vulpix,Ice Shard,level-up,10,,,,no
vulpix-alola,Alolan Vulpix,Confuse Ray,level-up,12,,,,no
vulpix-alola,Alolan Vulpix,Icy Wind,level-up,15,,,,no
vulpix-alola,Alolan Vulpix,Payback,level-up,18,,,,no
vulpix-alola,Alolan Vulpix,Mist,level-up,20,,,,no
vulpix-alola,Alolan Vulpix,Feint Attack,level-up,23,,,,no
vulpix-alola,Alolan Vulpix,Hex,level-up,26,,,,no
vulpix-alola,Alolan Vulpix,Aurora Beam,level-up,28,,,,no
vulpix-alola,Alolan Vulpix,Extrasensory,level-up,31,,,,no
vulpix-alola,Alolan Vulpix,Safeguard,level-up,34,,,,no
vulpix-alola,Alolan Vulpix,Ice Beam,level-up,36,,,,no
vulpix-alola,Alolan Vulpix,Imprison,level-up,39,,,,no
vulpix-alola,Alolan Vulpix,Blizzard,level-up,42,,,,no
vulpix-alola,Alolan Vulpix,Grudge,level-up,44,,,,no
vulpix-alola,Alolan Vulpix,Captivate,level-up,47,,,,no
vulpix-alola,Alolan Vulpix,Sheer Cold,level-up,50,,,,no
vulpix-alola,Alolan Vulpix,Disable,level-up,4,,,,no
vulpix-alola,Alolan Vulpix,Spite,level-up,12,,,,no
vulpix-alola,Alolan Vulpix,Aurora Veil,level-up,44,,,,no
vulpix-alola,Alolan Vulpix,Freeze-Dry,level-up,48,,,,no
vulpix-alola,Alolan Vulpix,Moonblast,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
alomomola,Alomomola,Pound,level-up,1,,,,no
alomomola,Alomomola,Water Sport,level-up,1,,,,no
alomomola,Alomomola,Aqua Ring,level-up,5,,,,no
alomomola,Alomomola,Aqua Jet,level-up,9,,,,no
alomomola,Alomomola,Double Slap,level-up,13,,,,no
alomomola,Alomomola,Heal Pulse,level-up,17,,,,no
alomomola,Alomomola,Protect,level-up,21,,,,no
alomomola,Alomomola,Water Pulse,level-up,25,,,,no
alomomola,Alomomola,Wake-Up Slap,level-up,29,,,,no
alomomola,Alomomola,Soak,level-up,33,,,,no
alomomola,Alomomola,Wish,level-up,37,,,,no
alomomola,Alomomola,Brine,level-up,41,,,,no
alomomola,Alomomola,Safeguard,level-up,45,,,,no
alomomola,Alomomola,Healing Wish,level-up,57,,,,no
alomomola,Alomomola,Hydro Pump,level-up,61,,,,no
alomomola,Alomomola,Play Nice,level-up,1,,,,no
alomomola,Alomomola,Whirlpool,level-up,49,,,,no
altaria,Altaria,Peck,level-up,1,,,,no
altaria,Altaria,Growl,level-up,1,,,,no
altaria,Altaria,Astonish,level-up,1,,,,no
altaria,Altaria,Sing,level-up,1,,,,no
altaria,Altaria,Fury Attack,level-up,18,,,,no
altaria,Altaria,Safeguard,level-up,21,,,,no
altaria,Altaria,Mist,level-up,28,,,,no
altaria,Altaria,Take Down,level-up,31,,,,no
altaria,Altaria,Dragon Breath,level-up,35,,,,no
altaria,Altaria,Dragon Dance,level-up,40,,,,no
altaria,Altaria,Refresh,level-up,45,,,,no
altaria,Altaria,Perish Song,level-up,54,,,,no
altaria,Altaria,Sky Attack,level-up,59,,,,no
altaria,Altaria,Pluck,level-up,1,,,,no
altaria,Altaria,Natural Gift,level-up,32,,,,no
altaria,Altaria,Dragon Pulse,level-up,54,,,,no
altaria,Altaria,Cotton Guard,level-up,46,,,,no
altaria,Altaria,Round,level-up,18,,,,no
altaria,Altaria,Moonblast,level-up,60,,,,no
altaria,Altaria,Disarming Voice,level-up,11,,,,no
altaria,Altaria,Hurricane,level-up,1,,,,no
altaria,Altaria,Mirror Move,level-up,30,,,,no
amaura,Amaura,Growl,level-up,1,,,,no
amaura,Amaura,Powder Snow,level-up,1,,,,no
amaura,Amaura,Thunder Wave,level-up,5,,,,no
amaura,Amaura,Rock Throw,level-up,10,,,,no
amaura,Amaura,Icy Wind,level-up,13,,,,no
amaura,Amaura,Take Down,level-up,15,,,,no
amaura,Amaura,Mist,level-up,18,,,,no
amaura,Amaura,Aurora Beam,level-up,20,,,,no
amaura,Amaura,Ancient Power,level-up,26,,,,no
amaura,Amaura,Round,level-up,30,,,,no
amaura,Amaura,Avalanche,level-up,34,,,,no
amaura,Amaura,Nature Power,level-up,41,,,,no
amaura,Amaura,Encore,level-up,44,,,,no
amaura,Amaura,Light Screen,level-up,47,,,,no
amaura,Amaura,Ice Beam,level-up,50,,,,no
amaura,Amaura,Hyper Beam,level-up,57,,,,no
amaura,Amaura,Blizzard,level-up,65,,,,no
amaura,Amaura,Freeze-Dry,level-up,36,,,,no
amaura,Amaura,Discharge,naturalized-rare-tm,,sword-shield,egg,egg,yes
ambipom,Ambipom,Scratch,level-up,1,,,,no
ambipom,Ambipom,Tail Whip,level-up,1,,,,no
ambipom,Ambipom,Sand Attack,level-up,1,,,,no
ambipom,Ambipom,Astonish,level-up,1,,,,no
ambipom,Ambipom,Baton Pass,level-up,11,,,,no
ambipom,Ambipom,Tickle,level-up,15,,,,no
ambipom,Ambipom,Fury Swipes,level-up,18,,,,no
ambipom,Ambipom,Swift,level-up,22,,,,no
ambipom,Ambipom,Screech,level-up,25,,,,no
ambipom,Ambipom,Agility,level-up,29,,,,no
ambipom,Ambipom,Double Hit,level-up,32,,,,no
ambipom,Ambipom,Fling,level-up,36,,,,no
ambipom,Ambipom,Nasty Plot,level-up,39,,,,no
ambipom,Ambipom,Last Resort,level-up,43,,,,no
ambipom,Ambipom,Dual Chop,level-up,1,,,,no
ambipom,Ambipom,Double Slap,naturalized-rare-tm,,showdown-gen-7,virtual-console,virtual-console,yes
amoonguss,Amoonguss,Absorb,level-up,1,,,,no
amoonguss,Amoonguss,Growth,level-up,1,,,,no
amoonguss,Amoonguss,Astonish,level-up,1,,,,no
amoonguss,Amoonguss,Bide,level-up,1,,,,no
amoonguss,Amoonguss,Mega Drain,level-up,15,,,,no
amoonguss,Amoonguss,Ingrain,level-up,18,,,,no
amoonguss,Amoonguss,Feint Attack,level-up,20,,,,no
amoonguss,Amoonguss,Sweet Scent,level-up,24,,,,no
amoonguss,Amoonguss,Giga Drain,level-up,28,,,,no
amoonguss,Amoonguss,Toxic,level-up,32,,,,no
amoonguss,Amoonguss,Synthesis,level-up,35,,,,no
amoonguss,Amoonguss,Clear Smog,level-up,43,,,,no
amoonguss,Amoonguss,Solar Beam,level-up,49,,,,no
amoonguss,Amoonguss,Spore,level-up,62,,,,no
amoonguss,Amoonguss,Stun Spore,level-up,1,,,,no
amoonguss,Amoonguss,Poison Powder,naturalized-rare-tm,,showdown-gen-9,egg,egg,yes
ampharos,Ampharos,Tackle,level-up,1,,,,no
ampharos,Ampharos,Growl,level-up,1,,,,no
ampharos,Ampharos,Thunder Shock,level-up,1,,,,no
ampharos,Ampharos,Thunder Wave,level-up,1,,,,no
ampharos,Ampharos,Cotton Spore,level-up,27,,,,no
ampharos,Ampharos,Thunder Punch,level-up,30,,,,no
ampharos,Ampharos,Light Screen,level-up,42,,,,no
ampharos,Ampharos,Thunder,level-up,57,,,,no
ampharos,Ampharos,Fire Punch,level-up,1,,,,no
ampharos,Ampharos,Charge,level-up,25,,,,no
ampharos,Ampharos,Discharge,level-up,34,,,,no
ampharos,Ampharos,Signal Beam,level-up,42,,,,no
ampharos,Ampharos,Power Gem,level-up,59,,,,no
ampharos,Ampharos,Electro Ball,level-up,33,,,,no
ampharos,Ampharos,Cotton Guard,level-up,40,,,,no
ampharos,Ampharos,Take Down,level-up,20,,,,no
ampharos,Ampharos,Confuse Ray,level-up,29,,,,no
ampharos,Ampharos,Zap Cannon,level-up,1,,,,no
ampharos,Ampharos,Magnetic Flux,level-up,1,,,,no
ampharos,Ampharos,Ion Deluge,level-up,1,,,,no
ampharos,Ampharos,Dragon Pulse,level-up,1,,,,no
ampharos,Ampharos,Charge Beam,level-up,51,,,,no
ampharos,Ampharos,Dazzling Gleam,level-up,51,,,,no
annihilape,Annihilape,Shadow Punch,level-up,0,,,,no
annihilape,Annihilape,Scratch,level-up,1,,,,no
annihilape,Annihilape,Leer,level-up,1,,,,no
annihilape,Annihilape,Counter,level-up,1,,,,no
annihilape,Annihilape,Fling,level-up,1,,,,no
annihilape,Annihilape,Focus Energy,level-up,1,,,,no
annihilape,Annihilape,Fury Swipes,level-up,5,,,,no
annihilape,Annihilape,Low Kick,level-up,8,,,,no
annihilape,Annihilape,Seismic Toss,level-up,12,,,,no
annihilape,Annihilape,Swagger,level-up,17,,,,no
annihilape,Annihilape,Cross Chop,level-up,22,,,,no
annihilape,Annihilape,Assurance,level-up,26,,,,no
annihilape,Annihilape,Thrash,level-up,30,,,,no
annihilape,Annihilape,Rage Fist,level-up,35,,,,no
annihilape,Annihilape,Close Combat,level-up,39,,,,no
annihilape,Annihilape,Screech,level-up,44,,,,no
annihilape,Annihilape,Stomping Tantrum,level-up,48,,,,no
annihilape,Annihilape,Outrage,level-up,53,,,,no
annihilape,Annihilape,Final Gambit,level-up,57,,,,no
annihilape,Annihilape,Covet,level-up,1,,,,no
annihilape,Annihilape,Karate Chop,level-up,8,,,,no
annihilape,Annihilape,Punishment,level-up,30,,,,no
annihilape,Annihilape,Pursuit,level-up,12,,,,no
annihilape,Annihilape,Rage,level-up,1,,,,no
annihilape,Annihilape,Meditate,naturalized-rare-tm,,showdown-gen-7,virtual-console,virtual-console,yes
annihilape,Annihilape,Power Trip,naturalized-rare-tm,,showdown-gen-7,egg,egg,yes
anorith,Anorith,Scratch,level-up,1,,,,no
anorith,Anorith,Harden,level-up,7,,,,no
anorith,Anorith,Mud Sport,level-up,13,,,,no
anorith,Anorith,Water Gun,level-up,19,,,,no
anorith,Anorith,Metal Claw,level-up,25,,,,no
anorith,Anorith,Protect,level-up,31,,,,no
anorith,Anorith,Ancient Power,level-up,37,,,,no
anorith,Anorith,Fury Cutter,level-up,43,,,,no
anorith,Anorith,Slash,level-up,49,,,,no
anorith,Anorith,Rock Blast,level-up,55,,,,no
anorith,Anorith,Crush Claw,level-up,55,,,,no
anorith,Anorith,X-Scissor,level-up,61,,,,no
anorith,Anorith,Smack Down,level-up,13,,,,no
anorith,Anorith,Bug Bite,level-up,25,,,,no
anorith,Anorith,Brine,level-up,29,,,,no
appletun,Appletun,Headbutt,level-up,0,,,,no
appletun,Appletun,Recycle,level-up,1,,,,no
appletun,Appletun,Withdraw,level-up,1,,,,no
appletun,Appletun,Astonish,level-up,1,,,,no
appletun,Appletun,Growth,level-up,1,,,,no
appletun,Appletun,Sweet Scent,level-up,1,,,,no
appletun,Appletun,Curse,level-up,4,,,,no
appletun,Appletun,Stomp,level-up,8,,,,no
appletun,Appletun,Leech Seed,level-up,12,,,,no
appletun,Appletun,Protect,level-up,16,,,,no
appletun,Appletun,Bullet Seed,level-up,20,,,,no
appletun,Appletun,Recover,level-up,24,,,,no
appletun,Appletun,Apple Acid,level-up,28,,,,no
appletun,Appletun,Body Slam,level-up,32,,,,no
appletun,Appletun,Iron Defense,level-up,36,,,,no
appletun,Appletun,Dragon Pulse,level-up,40,,,,no
appletun,Appletun,Energy Ball,level-up,44,,,,no
applin,Applin,Withdraw,level-up,1,,,,no
applin,Applin,Astonish,level-up,1,,,,no
araquanid,Araquanid,Soak,level-up,1,,,,no
araquanid,Araquanid,Bubble,level-up,1,,,,no
araquanid,Araquanid,Infestation,level-up,1,,,,no
araquanid,Araquanid,Spider Web,level-up,1,,,,no
araquanid,Araquanid,Bug Bite,level-up,1,,,,no
araquanid,Araquanid,Bubble Beam,level-up,16,,,,no
araquanid,Araquanid,Bite,level-up,21,,,,no
araquanid,Araquanid,Aqua Ring,level-up,26,,,,no
araquanid,Araquanid,Leech Life,level-up,33,,,,no
araquanid,Araquanid,Crunch,level-up,38,,,,no
araquanid,Araquanid,Lunge,level-up,45,,,,no
araquanid,Araquanid,Mirror Coat,level-up,50,,,,no
araquanid,Araquanid,Liquidation,level-up,57,,,,no
araquanid,Araquanid,Entrainment,level-up,62,,,,no
araquanid,Araquanid,Water Gun,level-up,1,,,,no
araquanid,Araquanid,Headbutt,level-up,20,,,,no
araquanid,Araquanid,Water Sport,level-up,1,,,,no
araquanid,Araquanid,Sticky Web,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
arbok,Arbok,Wrap,level-up,1,,,,no
arbok,Arbok,Leer,level-up,1,,,,no
arbok,Arbok,Poison Sting,level-up,1,,,,no
arbok,Arbok,Bite,level-up,17,,,,no
arbok,Arbok,Glare,level-up,27,,,,no
arbok,Arbok,Screech,level-up,36,,,,no
arbok,Arbok,Acid,level-up,47,,,,no
arbok,Arbok,Haze,level-up,51,,,,no
arbok,Arbok,Swallow,level-up,46,,,,no
arbok,Arbok,Spit Up,level-up,46,,,,no
arbok,Arbok,Stockpile,level-up,46,,,,no
arbok,Arbok,Ice Fang,level-up,1,,,,no
arbok,Arbok,Thunder Fang,level-up,1,,,,no
arbok,Arbok,Fire Fang,level-up,1,,,,no
arbok,Arbok,Crunch,level-up,22,,,,no
arbok,Arbok,Mud Bomb,level-up,34,,,,no
arbok,Arbok,Gastro Acid,level-up,42,,,,no
arbok,Arbok,Gunk Shot,level-up,56,,,,no
arbok,Arbok,Acid Spray,level-up,32,,,,no
arbok,Arbok,Coil,level-up,56,,,,no
arbok,Arbok,Belch,level-up,48,,,,no
arbok,Arbok,Sludge Bomb,level-up,39,,,,no
arbok,Arbok,Poison Fang,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
arboliva,Arboliva,Sweet Scent,level-up,1,,,,no
arboliva,Arboliva,Mirror Coat,level-up,1,,,,no
arboliva,Arboliva,Safeguard,level-up,1,,,,no
arboliva,Arboliva,Tackle,level-up,1,,,,no
arboliva,Arboliva,Absorb,level-up,5,,,,no
arboliva,Arboliva,Growth,level-up,7,,,,no
arboliva,Arboliva,Razor Leaf,level-up,10,,,,no
arboliva,Arboliva,Flail,level-up,16,,,,no
arboliva,Arboliva,Mega Drain,level-up,20,,,,no
arboliva,Arboliva,Grassy Terrain,level-up,23,,,,no
arboliva,Arboliva,Seed Bomb,level-up,29,,,,no
arboliva,Arboliva,Energy Ball,level-up,34,,,,no
arboliva,Arboliva,Leech Seed,level-up,39,,,,no
arboliva,Arboliva,Terrain Pulse,level-up,46,,,,no
arboliva,Arboliva,Petal Blizzard,level-up,52,,,,no
arboliva,Arboliva,Petal Dance,level-up,58,,,,no
arcanine,Arcanine,Roar,level-up,1,,,,no
arcanine,Arcanine,Ember,level-up,1,,,,no
arcanine,Arcanine,Leer,level-up,1,,,,no
arcanine,Arcanine,Take Down,level-up,1,,,,no
arcanine,Arcanine,Flame Wheel,level-up,1,,,,no
arcanine,Arcanine,Extreme Speed,level-up,50,,,,no
arcanine,Arcanine,Bite,level-up,1,,,,no
arcanine,Arcanine,Odor Sleuth,level-up,1,,,,no
arcanine,Arcanine,Thunder Fang,level-up,1,,,,no
arcanine,Arcanine,Fire Fang,level-up,1,,,,no
arcanine,Arcanine,Burn Up,level-up,1,,,,no
arcanine,Arcanine,Agility,level-up,1,,,,no
arcanine,Arcanine,Retaliate,level-up,1,,,,no
arcanine,Arcanine,Crunch,level-up,1,,,,no
arcanine,Arcanine,Flamethrower,level-up,1,,,,no
arcanine,Arcanine,Play Rough,level-up,1,,,,no
arcanine,Arcanine,Reversal,level-up,1,,,,no
arcanine,Arcanine,Flare Blitz,level-up,1,,,,no
arcanine,Arcanine,Howl,level-up,1,,,,no
arcanine,Arcanine,Heat Wave,level-up,41,,,,no
arcanine,Arcanine,Outrage,level-up,43,,,,no
arcanine,Arcanine,Flame Burst,level-up,28,,,,no
arcanine,Arcanine,Raging Fury,naturalized-rare-tm,,showdown-gen-9,egg,egg,yes
arceus,Arceus,Seismic Toss,level-up,1,,,,no
arceus,Arceus,Cosmic Power,level-up,1,,,,no
arceus,Arceus,Natural Gift,level-up,1,,,,no
arceus,Arceus,Punishment,level-up,1,,,,no
arceus,Arceus,Gravity,level-up,10,,,,no
arceus,Arceus,Earth Power,level-up,20,,,,no
arceus,Arceus,Hyper Voice,level-up,30,,,,no
arceus,Arceus,Extreme Speed,level-up,40,,,,no
arceus,Arceus,Refresh,level-up,50,,,,no
arceus,Arceus,Future Sight,level-up,60,,,,no
arceus,Arceus,Recover,level-up,70,,,,no
arceus,Arceus,Hyper Beam,level-up,80,,,,no
arceus,Arceus,Perish Song,level-up,90,,,,no
arceus,Arceus,Judgment,level-up,100,,,,no
arceus,Arceus,Healing Wish,level-up,50,,,,no
arceus,Arceus,Roar of Time,naturalized-rare-tm,,showdown-gen-4,event,event,yes
arceus,Arceus,Shadow Force,naturalized-rare-tm,,showdown-gen-4,event,event,yes
arceus,Arceus,Spacial Rend,naturalized-rare-tm,,showdown-gen-4,event,event,yes
archaludon,Archaludon,Electro Shot,level-up,0,,,,no
archaludon,Archaludon,Leer,level-up,1,,,,no
archaludon,Archaludon,Metal Claw,level-up,1,,,,no
archaludon,Archaludon,Rock Smash,level-up,6,,,,no
archaludon,Archaludon,Hone Claws,level-up,12,,,,no
archaludon,Archaludon,Metal Sound,level-up,18,,,,no
archaludon,Archaludon,Breaking Swipe,level-up,24,,,,no
archaludon,Archaludon,Dragon Tail,level-up,30,,,,no
archaludon,Archaludon,Iron Defense,level-up,36,,,,no
archaludon,Archaludon,Focus Energy,level-up,42,,,,no
archaludon,Archaludon,Dragon Claw,level-up,48,,,,no
archaludon,Archaludon,Flash Cannon,level-up,54,,,,no
archaludon,Archaludon,Metal Burst,level-up,60,,,,no
archaludon,Archaludon,Hyper Beam,level-up,66,,,,no
archaludon,Archaludon,Laser Focus,level-up,42,,,,no
archen,Archen,Quick Attack,level-up,1,,,,no
archen,Archen,Leer,level-up,1,,,,no
archen,Archen,Wing Attack,level-up,1,,,,no
archen,Archen,Rock Throw,level-up,5,,,,no
archen,Archen,Double Team,level-up,8,,,,no
archen,Archen,Scary Face,level-up,11,,,,no
archen,Archen,Pluck,level-up,15,,,,no
archen,Archen,Ancient Power,level-up,18,,,,no
archen,Archen,Agility,level-up,21,,,,no
archen,Archen,Quick Guard,level-up,25,,,,no
archen,Archen,Acrobatics,level-up,28,,,,no
archen,Archen,Dragon Breath,level-up,31,,,,no
archen,Archen,Crunch,level-up,35,,,,no
archen,Archen,Endeavor,level-up,38,,,,no
archen,Archen,U-turn,level-up,41,,,,no
archen,Archen,Rock Slide,level-up,45,,,,no
archen,Archen,Dragon Claw,level-up,48,,,,no
archen,Archen,Thrash,level-up,51,,,,no
archen,Archen,Tailwind,level-up,36,,,,no
archeops,Archeops,Quick Attack,level-up,1,,,,no
archeops,Archeops,Leer,level-up,1,,,,no
archeops,Archeops,Wing Attack,level-up,1,,,,no
archeops,Archeops,Rock Throw,level-up,1,,,,no
archeops,Archeops,Double Team,level-up,8,,,,no
archeops,Archeops,Scary Face,level-up,11,,,,no
archeops,Archeops,Pluck,level-up,15,,,,no
archeops,Archeops,Ancient Power,level-up,18,,,,no
archeops,Archeops,Agility,level-up,21,,,,no
archeops,Archeops,Quick Guard,level-up,25,,,,no
archeops,Archeops,Acrobatics,level-up,28,,,,no
archeops,Archeops,Dragon Breath,level-up,31,,,,no
archeops,Archeops,Crunch,level-up,35,,,,no
archeops,Archeops,Endeavor,level-up,40,,,,no
archeops,Archeops,U-turn,level-up,45,,,,no
archeops,Archeops,Rock Slide,level-up,51,,,,no
archeops,Archeops,Dragon Claw,level-up,56,,,,no
archeops,Archeops,Thrash,level-up,61,,,,no
archeops,Archeops,Tailwind,level-up,36,,,,no
arctibax,Arctibax,Tackle,level-up,1,,,,no
arctibax,Arctibax,Leer,level-up,1,,,,no
arctibax,Arctibax,Dragon Tail,level-up,1,,,,no
arctibax,Arctibax,Icy Wind,level-up,6,,,,no
arctibax,Arctibax,Dragon Breath,level-up,12,,,,no
arctibax,Arctibax,Focus Energy,level-up,18,,,,no
arctibax,Arctibax,Bite,level-up,24,,,,no
arctibax,Arctibax,Ice Fang,level-up,29,,,,no
arctibax,Arctibax,Take Down,level-up,40,,,,no
arctibax,Arctibax,Ice Beam,level-up,45,,,,no
arctibax,Arctibax,Crunch,level-up,50,,,,no
arctibax,Arctibax,Icicle Crash,level-up,55,,,,no
arctibax,Arctibax,Dragon Claw,level-up,32,,,,no
arctibax,Arctibax,Freeze-Dry,naturalized-rare-tm,,showdown-gen-9,egg,egg,yes
arctovish,Arctovish,Powder Snow,level-up,1,,,,no
arctovish,Arctovish,Water Gun,level-up,1,,,,no
arctovish,Arctovish,Protect,level-up,7,,,,no
arctovish,Arctovish,Icy Wind,level-up,14,,,,no
arctovish,Arctovish,Ancient Power,level-up,21,,,,no
arctovish,Arctovish,Bite,level-up,28,,,,no
arctovish,Arctovish,Aurora Veil,level-up,35,,,,no
arctovish,Arctovish,Freeze-Dry,level-up,42,,,,no
arctovish,Arctovish,Super Fang,level-up,49,,,,no
arctovish,Arctovish,Crunch,level-up,56,,,,no
arctovish,Arctovish,Fishious Rend,level-up,63,,,,no
arctovish,Arctovish,Icicle Crash,level-up,70,,,,no
